equipamento_id,periodo,condicao_ambiente,modo_operacao,score_base,fator_ambiente,fator_operacao,score_risco,classificacao,fator_principal,alerta
Caminhão da Mariana 3,Junho 2026,-,-,59,1.0,1.0,59,ALTO,Estilo de condução,[ALERTA] Caminhão da Mariana 3: risco 59 - agendar inspeção em breve.
Caminhão da Nádia,Junho 2026,-,-,39,1.0,1.0,39,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Nádia: risco 39 - monitorar na próxima vistoria.
Caminhão do Paulo 6,Junho 2026,-,-,37,1.0,1.0,37,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Paulo 6: risco 37 - monitorar na próxima vistoria.
Caminhão do José 4,Junho 2026,-,-,60,1.0,1.0,60,ALTO,Estilo de condução,[ALERTA] Caminhão do José 4: risco 60 - agendar inspeção em breve.
Caminhão da Heloísa 5,Junho 2026,-,-,37,1.0,1.0,37,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Heloísa 5: risco 37 - monitorar na próxima vistoria.
Caminhão da Fernanda 4,Junho 2026,-,-,24,1.0,1.0,24,BAIXO,Dificuldade da rota,[OK] Caminhão da Fernanda 4: risco 24 - dentro do esperado.
Caminhão da Priscila 3,Junho 2026,-,-,44,1.0,1.0,44,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Priscila 3: risco 44 - monitorar na próxima vistoria.
Caminhão do Elias 2,Junho 2026,-,-,32,1.0,1.0,32,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Elias 2: risco 32 - monitorar na próxima vistoria.
Caminhão do Yuri,Junho 2026,-,-,45,1.0,1.0,45,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Yuri: risco 45 - monitorar na próxima vistoria.
Caminhão da Nádia 5,Junho 2026,-,-,49,1.0,1.0,49,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Nádia 5: risco 49 - monitorar na próxima vistoria.
Caminhão do Luiz 4,Junho 2026,-,-,31,1.0,1.0,31,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Luiz 4: risco 31 - monitorar na próxima vistoria.
Caminhão da Wilma 5,Junho 2026,-,-,48,1.0,1.0,48,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Wilma 5: risco 48 - monitorar na próxima vistoria.
Caminhão do Henrique 3,Junho 2026,-,-,46,1.0,1.0,46,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Henrique 3: risco 46 - monitorar na próxima vistoria.
Caminhão da Natália,Junho 2026,-,-,30,1.0,1.0,30,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Natália: risco 30 - monitorar na próxima vistoria.
Caminhão do Francisco 4,Junho 2026,-,-,39,1.0,1.0,39,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Francisco 4: risco 39 - monitorar na próxima vistoria.
Caminhão do Renato 5,Junho 2026,-,-,37,1.0,1.0,37,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Renato 5: risco 37 - monitorar na próxima vistoria.
Caminhão do Caio 3,Junho 2026,-,-,31,1.0,1.0,31,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Caio 3: risco 31 - monitorar na próxima vistoria.
Caminhão do Francisco 3,Junho 2026,-,-,47,1.0,1.0,47,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Francisco 3: risco 47 - monitorar na próxima vistoria.
Caminhão da Vanessa,Junho 2026,-,-,49,1.0,1.0,49,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Vanessa: risco 49 - monitorar na próxima vistoria.
Caminhão do Rafael 4,Junho 2026,-,-,32,1.0,1.0,32,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Rafael 4: risco 32 - monitorar na próxima vistoria.
Caminhão do Pedro 5,Junho 2026,-,-,45,1.0,1.0,45,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Pedro 5: risco 45 - monitorar na próxima vistoria.
Caminhão da Úrsula 5,Junho 2026,-,-,49,1.0,1.0,49,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Úrsula 5: risco 49 - monitorar na próxima vistoria.
Caminhão do André,Junho 2026,-,-,41,1.0,1.0,41,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do André: risco 41 - monitorar na próxima vistoria.
Caminhão do Rogério,Junho 2026,-,-,40,1.0,1.0,40,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Rogério: risco 40 - monitorar na próxima vistoria.
Caminhão do Leandro,Junho 2026,-,-,34,1.0,1.0,34,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Leandro: risco 34 - monitorar na próxima vistoria.
Caminhão da Eliana 3,Junho 2026,-,-,40,1.0,1.0,40,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Eliana 3: risco 40 - monitorar na próxima vistoria.
Caminhão da Débora 3,Junho 2026,-,-,42,1.0,1.0,42,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Débora 3: risco 42 - monitorar na próxima vistoria.
Caminhão da Mariana 4,Junho 2026,-,-,55,1.0,1.0,55,ALTO,Estilo de condução,[ALERTA] Caminhão da Mariana 4: risco 55 - agendar inspeção em breve.
Caminhão da Talita,Junho 2026,-,-,51,1.0,1.0,51,ALTO,Estilo de condução,[ALERTA] Caminhão da Talita: risco 51 - agendar inspeção em breve.
Caminhão do Miguel 3,Junho 2026,-,-,44,1.0,1.0,44,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Miguel 3: risco 44 - monitorar na próxima vistoria.
Caminhão da Raquel 5,Junho 2026,-,-,46,1.0,1.0,46,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Raquel 5: risco 46 - monitorar na próxima vistoria.
Caminhão do Orlando,Junho 2026,-,-,22,1.0,1.0,22,BAIXO,Estilo de condução,[OK] Caminhão do Orlando: risco 22 - dentro do esperado.
Caminhão da Zilda 2,Junho 2026,-,-,44,1.0,1.0,44,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Zilda 2: risco 44 - monitorar na próxima vistoria.
Caminhão do Vinícius 6,Junho 2026,-,-,34,1.0,1.0,34,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Vinícius 6: risco 34 - monitorar na próxima vistoria.
Caminhão do Otávio 4,Junho 2026,-,-,49,1.0,1.0,49,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Otávio 4: risco 49 - monitorar na próxima vistoria.
Caminhão do Eduardo 5,Junho 2026,-,-,37,1.0,1.0,37,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Eduardo 5: risco 37 - monitorar na próxima vistoria.
Caminhão do Ícaro 5,Junho 2026,-,-,28,1.0,1.0,28,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Ícaro 5: risco 28 - monitorar na próxima vistoria.
Caminhão da Talita 5,Junho 2026,-,-,31,1.0,1.0,31,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Talita 5: risco 31 - monitorar na próxima vistoria.
Caminhão da Ivone 2,Junho 2026,-,-,26,1.0,1.0,26,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Ivone 2: risco 26 - monitorar na próxima vistoria.
Caminhão do Saulo 5,Junho 2026,-,-,39,1.0,1.0,39,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Saulo 5: risco 39 - monitorar na próxima vistoria.
Caminhão da Karina 3,Junho 2026,-,-,30,1.0,1.0,30,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Karina 3: risco 30 - monitorar na próxima vistoria.
Caminhão do Kleber,Junho 2026,-,-,40,1.0,1.0,40,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Kleber: risco 40 - monitorar na próxima vistoria.
Caminhão do Diego 5,Junho 2026,-,-,50,1.0,1.0,50,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Diego 5: risco 50 - monitorar na próxima vistoria.
Caminhão do Pablo,Junho 2026,-,-,57,1.0,1.0,57,ALTO,Estilo de condução,[ALERTA] Caminhão do Pablo: risco 57 - agendar inspeção em breve.
Caminhão da Valéria,Junho 2026,-,-,36,1.0,1.0,36,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Valéria: risco 36 - monitorar na próxima vistoria.
Caminhão da Larissa 3,Junho 2026,-,-,47,1.0,1.0,47,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Larissa 3: risco 47 - monitorar na próxima vistoria.
Caminhão da Priscila,Junho 2026,-,-,49,1.0,1.0,49,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Priscila: risco 49 - monitorar na próxima vistoria.
Caminhão da Giovana 2,Junho 2026,-,-,48,1.0,1.0,48,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Giovana 2: risco 48 - monitorar na próxima vistoria.
Caminhão do Paulo 5,Junho 2026,-,-,28,1.0,1.0,28,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Paulo 5: risco 28 - monitorar na próxima vistoria.
Caminhão da Giovana,Junho 2026,-,-,42,1.0,1.0,42,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Giovana: risco 42 - monitorar na próxima vistoria.
Caminhão do Caio 5,Junho 2026,-,-,33,1.0,1.0,33,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Caio 5: risco 33 - monitorar na próxima vistoria.
Caminhão da Carla,Junho 2026,-,-,29,1.0,1.0,29,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Carla: risco 29 - monitorar na próxima vistoria.
Caminhão da Talita 3,Junho 2026,-,-,27,1.0,1.0,27,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Talita 3: risco 27 - monitorar na próxima vistoria.
Caminhão do Fernando 4,Junho 2026,-,-,52,1.0,1.0,52,ALTO,Estilo de condução,[ALERTA] Caminhão do Fernando 4: risco 52 - agendar inspeção em breve.
Caminhão do João 6,Junho 2026,-,-,19,1.0,1.0,19,BAIXO,Dificuldade da rota,[OK] Caminhão do João 6: risco 19 - dentro do esperado.
Caminhão da Ana 2,Junho 2026,-,-,36,1.0,1.0,36,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Ana 2: risco 36 - monitorar na próxima vistoria.
Caminhão da Karina,Junho 2026,-,-,42,1.0,1.0,42,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Karina: risco 42 - monitorar na próxima vistoria.
Caminhão da Renata 5,Junho 2026,-,-,51,1.0,1.0,51,ALTO,Estilo de condução,[ALERTA] Caminhão da Renata 5: risco 51 - agendar inspeção em breve.
Caminhão da Daniela 4,Junho 2026,-,-,38,1.0,1.0,38,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Daniela 4: risco 38 - monitorar na próxima vistoria.
Caminhão do Miguel 5,Junho 2026,-,-,56,1.0,1.0,56,ALTO,Estilo de condução,[ALERTA] Caminhão do Miguel 5: risco 56 - agendar inspeção em breve.
Caminhão da Lúcia 5,Junho 2026,-,-,53,1.0,1.0,53,ALTO,Estilo de condução,[ALERTA] Caminhão da Lúcia 5: risco 53 - agendar inspeção em breve.
Caminhão da Maria 4,Junho 2026,-,-,30,1.0,1.0,30,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Maria 4: risco 30 - monitorar na próxima vistoria.
Caminhão do Diego 2,Junho 2026,-,-,49,1.0,1.0,49,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Diego 2: risco 49 - monitorar na próxima vistoria.
Caminhão da Heloísa,Junho 2026,-,-,47,1.0,1.0,47,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Heloísa: risco 47 - monitorar na próxima vistoria.
Caminhão da Helena 3,Junho 2026,-,-,35,1.0,1.0,35,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Helena 3: risco 35 - monitorar na próxima vistoria.
Caminhão do Cristiano 5,Junho 2026,-,-,51,1.0,1.0,51,ALTO,Estilo de condução,[ALERTA] Caminhão do Cristiano 5: risco 51 - agendar inspeção em breve.
Caminhão do Roberto 6,Junho 2026,-,-,54,1.0,1.0,54,ALTO,Estilo de condução,[ALERTA] Caminhão do Roberto 6: risco 54 - agendar inspeção em breve.
Caminhão do Ícaro,Junho 2026,-,-,47,1.0,1.0,47,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Ícaro: risco 47 - monitorar na próxima vistoria.
Caminhão do Eduardo 3,Junho 2026,-,-,40,1.0,1.0,40,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Eduardo 3: risco 40 - monitorar na próxima vistoria.
Caminhão do Miguel 4,Junho 2026,-,-,43,1.0,1.0,43,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Miguel 4: risco 43 - monitorar na próxima vistoria.
Caminhão da Sandra,Junho 2026,-,-,30,1.0,1.0,30,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Sandra: risco 30 - monitorar na próxima vistoria.
Caminhão do Roberto 3,Junho 2026,-,-,32,1.0,1.0,32,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Roberto 3: risco 32 - monitorar na próxima vistoria.
Caminhão do Jorge 4,Junho 2026,-,-,42,1.0,1.0,42,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Jorge 4: risco 42 - monitorar na próxima vistoria.
Caminhão da Sabrina 4,Junho 2026,-,-,46,1.0,1.0,46,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Sabrina 4: risco 46 - monitorar na próxima vistoria.
Caminhão do Rafael 2,Junho 2026,-,-,37,1.0,1.0,37,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Rafael 2: risco 37 - monitorar na próxima vistoria.
Caminhão do Maurício 3,Junho 2026,-,-,42,1.0,1.0,42,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Maurício 3: risco 42 - monitorar na próxima vistoria.
Caminhão do Zeca 2,Junho 2026,-,-,50,1.0,1.0,50,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Zeca 2: risco 50 - monitorar na próxima vistoria.
Caminhão do Francisco 6,Junho 2026,-,-,31,1.0,1.0,31,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Francisco 6: risco 31 - monitorar na próxima vistoria.
Caminhão do Pablo 5,Junho 2026,-,-,51,1.0,1.0,51,ALTO,Estilo de condução,[ALERTA] Caminhão do Pablo 5: risco 51 - agendar inspeção em breve.
Caminhão do Caio,Junho 2026,-,-,34,1.0,1.0,34,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Caio: risco 34 - monitorar na próxima vistoria.
Caminhão do Sérgio 4,Junho 2026,-,-,30,1.0,1.0,30,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Sérgio 4: risco 30 - monitorar na próxima vistoria.
Caminhão do Pedro 4,Junho 2026,-,-,58,1.0,1.0,58,ALTO,Estilo de condução,[ALERTA] Caminhão do Pedro 4: risco 58 - agendar inspeção em breve.
Caminhão da Úrsula 2,Junho 2026,-,-,47,1.0,1.0,47,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Úrsula 2: risco 47 - monitorar na próxima vistoria.
Caminhão da Maria,Junho 2026,-,-,37,1.0,1.0,37,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Maria: risco 37 - monitorar na próxima vistoria.
Caminhão da Marta 5,Junho 2026,-,-,59,1.0,1.0,59,ALTO,Estilo de condução,[ALERTA] Caminhão da Marta 5: risco 59 - agendar inspeção em breve.
Caminhão do Pablo 4,Junho 2026,-,-,46,1.0,1.0,46,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Pablo 4: risco 46 - monitorar na próxima vistoria.
Caminhão da Marta 4,Junho 2026,-,-,33,1.0,1.0,33,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Marta 4: risco 33 - monitorar na próxima vistoria.
Caminhão do Marcos,Junho 2026,-,-,62,1.0,1.0,62,ALTO,Estilo de condução,[ALERTA] Caminhão do Marcos: risco 62 - agendar inspeção em breve.
Caminhão da Yasmin,Junho 2026,-,-,42,1.0,1.0,42,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Yasmin: risco 42 - monitorar na próxima vistoria.
Caminhão do Zeca 5,Junho 2026,-,-,32,1.0,1.0,32,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Zeca 5: risco 32 - monitorar na próxima vistoria.
Caminhão do Gabriel 3,Junho 2026,-,-,48,1.0,1.0,48,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Gabriel 3: risco 48 - monitorar na próxima vistoria.
Caminhão do Jorge 3,Junho 2026,-,-,53,1.0,1.0,53,ALTO,Estilo de condução,[ALERTA] Caminhão do Jorge 3: risco 53 - agendar inspeção em breve.
Caminhão da Teresa,Junho 2026,-,-,62,1.0,1.0,62,ALTO,Estilo de condução,[ALERTA] Caminhão da Teresa: risco 62 - agendar inspeção em breve.
Caminhão da Valéria 2,Junho 2026,-,-,36,1.0,1.0,36,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Valéria 2: risco 36 - monitorar na próxima vistoria.
Caminhão do Márcio 3,Junho 2026,-,-,61,1.0,1.0,61,ALTO,Estilo de condução,[ALERTA] Caminhão do Márcio 3: risco 61 - agendar inspeção em breve.
Caminhão da Bianca,Junho 2026,-,-,57,1.0,1.0,57,ALTO,Estilo de condução,[ALERTA] Caminhão da Bianca: risco 57 - agendar inspeção em breve.
Caminhão do Heitor 2,Junho 2026,-,-,64,1.0,1.0,64,ALTO,Estilo de condução,[ALERTA] Caminhão do Heitor 2: risco 64 - agendar inspeção em breve.
Caminhão da Fernanda 5,Junho 2026,-,-,36,1.0,1.0,36,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Fernanda 5: risco 36 - monitorar na próxima vistoria.
Caminhão da Sabrina,Junho 2026,-,-,39,1.0,1.0,39,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Sabrina: risco 39 - monitorar na próxima vistoria.
Caminhão da Érica 3,Junho 2026,-,-,26,1.0,1.0,26,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Érica 3: risco 26 - monitorar na próxima vistoria.
Caminhão do Sérgio 5,Junho 2026,-,-,31,1.0,1.0,31,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Sérgio 5: risco 31 - monitorar na próxima vistoria.
Caminhão da Débora,Junho 2026,-,-,43,1.0,1.0,43,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Débora: risco 43 - monitorar na próxima vistoria.
Caminhão da Beatriz 2,Junho 2026,-,-,38,1.0,1.0,38,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Beatriz 2: risco 38 - monitorar na próxima vistoria.
Caminhão da Juliana 5,Junho 2026,-,-,36,1.0,1.0,36,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Juliana 5: risco 36 - monitorar na próxima vistoria.
Caminhão do Paulo 4,Junho 2026,-,-,44,1.0,1.0,44,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Paulo 4: risco 44 - monitorar na próxima vistoria.
Caminhão da Juliana 3,Junho 2026,-,-,46,1.0,1.0,46,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Juliana 3: risco 46 - monitorar na próxima vistoria.
Caminhão do Kleber 3,Junho 2026,-,-,28,1.0,1.0,28,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Kleber 3: risco 28 - monitorar na próxima vistoria.
Caminhão do Tiago,Junho 2026,-,-,41,1.0,1.0,41,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Tiago: risco 41 - monitorar na próxima vistoria.
Caminhão do Marcos 2,Junho 2026,-,-,40,1.0,1.0,40,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Marcos 2: risco 40 - monitorar na próxima vistoria.
Caminhão da Mariana 2,Junho 2026,-,-,46,1.0,1.0,46,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Mariana 2: risco 46 - monitorar na próxima vistoria.
Caminhão da Marta 2,Junho 2026,-,-,31,1.0,1.0,31,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Marta 2: risco 31 - monitorar na próxima vistoria.
Caminhão da Sabrina 5,Junho 2026,-,-,38,1.0,1.0,38,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão da Sabrina 5: risco 38 - monitorar na próxima vistoria.
Caminhão do Alexandre 4,Junho 2026,-,-,32,1.0,1.0,32,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Alexandre 4: risco 32 - monitorar na próxima vistoria.
Caminhão da Adriana,Junho 2026,-,-,42,1.0,1.0,42,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Adriana: risco 42 - monitorar na próxima vistoria.
Caminhão do José 6,Junho 2026,-,-,45,1.0,1.0,45,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do José 6: risco 45 - monitorar na próxima vistoria.
Caminhão da Juliana 4,Junho 2026,-,-,41,1.0,1.0,41,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Juliana 4: risco 41 - monitorar na próxima vistoria.
Caminhão do Ricardo,Junho 2026,-,-,59,1.0,1.0,59,ALTO,Estilo de condução,[ALERTA] Caminhão do Ricardo: risco 59 - agendar inspeção em breve.
Caminhão do Gustavo 3,Junho 2026,-,-,44,1.0,1.0,44,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão do Gustavo 3: risco 44 - monitorar na próxima vistoria.
Caminhão do Benedito 2,Junho 2026,-,-,47,1.0,1.0,47,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Benedito 2: risco 47 - monitorar na próxima vistoria.
Caminhão do Fábio 4,Junho 2026,-,-,41,1.0,1.0,41,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Fábio 4: risco 41 - monitorar na próxima vistoria.
Caminhão do Pedro 6,Junho 2026,-,-,46,1.0,1.0,46,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Pedro 6: risco 46 - monitorar na próxima vistoria.
Caminhão do Luiz 5,Junho 2026,-,-,34,1.0,1.0,34,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Luiz 5: risco 34 - monitorar na próxima vistoria.
Caminhão do Davi 5,Junho 2026,-,-,47,1.0,1.0,47,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Davi 5: risco 47 - monitorar na próxima vistoria.
Caminhão do Fábio,Junho 2026,-,-,52,1.0,1.0,52,ALTO,Estilo de condução,[ALERTA] Caminhão do Fábio: risco 52 - agendar inspeção em breve.
Caminhão da Ivone 5,Junho 2026,-,-,30,1.0,1.0,30,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Ivone 5: risco 30 - monitorar na próxima vistoria.
Caminhão do Miguel,Junho 2026,-,-,40,1.0,1.0,40,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão do Miguel: risco 40 - monitorar na próxima vistoria.
Caminhão da Isabela 3,Junho 2026,-,-,35,1.0,1.0,35,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Isabela 3: risco 35 - monitorar na próxima vistoria.
Caminhão da Ana,Junho 2026,-,-,29,1.0,1.0,29,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Ana: risco 29 - monitorar na próxima vistoria.
Caminhão do Márcio 5,Junho 2026,-,-,43,1.0,1.0,43,MODERADO,Estilo de condução,[ATENÇÃO] Caminhão do Márcio 5: risco 43 - monitorar na próxima vistoria.
Caminhão da Nádia 3,Junho 2026,-,-,31,1.0,1.0,31,MODERADO,Desaceleração/frenagem brusca,[ATENÇÃO] Caminhão da Nádia 3: risco 31 - monitorar na próxima vistoria.
Caminhão do Roberto 5,Junho 2026,-,-,25,1.0,1.0,25,BAIXO,Desaceleração/frenagem brusca,[OK] Caminhão do Roberto 5: risco 25 - dentro do esperado.
Caminhão da Carla 3,Junho 2026,-,-,41,1.0,1.0,41,MODERADO,Dificuldade da rota,[ATENÇÃO] Caminhão da Carla 3: risco 41 - monitorar na próxima vistoria.
Caminhão da Clotilde 5,Junho 2026,-,-,61,1.0,1.0,61,ALTO,Estilo de condução,[ALERTA] Caminhão da Clotilde 5: risco 61 - agendar inspeção em breve.
